Test,District ID,School ID,District Name,School Name,School Year,Number of Students Tested,Standard CAPT Score Summary Average Scale Score,Standard CAPT Score Summary Percent at/above goal level,Standard CAPT Score Summary Percent at/above proficient level,Standard CAPT Results by Below Basic,Standard CAPT Results by Basic,Standard CAPT Results by Proficient,Standard CAPT Results by Goal,Standard CAPT Results by Advanced,Assessment Participation Standard CAPT ,Assessment Participation Skills Checklist ,Assessment Participation Modified Assessment,Assessment Participation ELL Exempt ,Assessment Participation No Valid Score ,Assessment Participation Total Participation ,Assessment Participation Absent 
Writing,95,61,New London School District,New London High School,2007-08,156,228.1,25.6,75.6,6.4,17.9,50,22.4,3.2,83.9,1.6,,1.1,1.1,87.6,12.4
Writing,96,61,New Milford School District,New Milford High School,2007-08,394,270.4,72.6,95.7,1,3.3,23.1,44.7,27.9,94.7,0.2,,0.5,1.2,96.6,3.4
Writing,94,61,Newington School District,Newington High School,2007-08,372,272.7,75.3,95.2,1.6,3.2,19.9,44.6,30.6,95.1,0.5,,0.3,1.8,97.7,2.3
Writing,97,61,Newtown School District,Newtown High School,2007-08,425,271.2,70.4,93.9,1.4,4.7,23.5,39.3,31.1,97.9,0,,0.2,0.9,99.1,0.9
Writing,99,61,North Branford School District,North Branford High School,2007-08,156,276.6,76.9,98.1,0.6,1.3,21.2,44.2,32.7,99.4,0,,0,0.6,100,0
Writing,101,61,North Haven School District,North Haven High School,2007-08,310,264.9,62.6,93.2,1,5.8,30.6,38.4,24.2,96.3,0.3,,0,0.6,97.2,2.8
Writing,102,61,North Stonington School District,Wheeler High School,2007-08,55,271.4,74.5,96.4,0,3.6,21.8,38.2,36.4,98.2,1.8,,0,0,100,0
Writing,103,62,Norwalk School District,Brien McMahon High School,2007-08,401,247.9,44.1,88.8,2.5,8.7,44.6,32.7,11.5,96.6,0.2,,1.9,1.2,100,0
Writing,103,63,Norwalk School District,Briggs High School,2007-08,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,103,61,Norwalk School District,Norwalk High School,2007-08,349,254.5,54.7,89.1,4.3,6.6,34.4,36.4,18.3,93.3,0.8,,0.5,1.3,96,4
Writing,901,61,Norwich Free Academy,Norwich Free Academy,2007-08,591,255,56.7,88.7,2.7,8.6,32,38.4,18.3,95.3,1.6,,0.3,0.3,97.6,2.4
Writing,104,61,Norwich School District,Thames River Academy,2007-08,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,106,61,Old Saybrook School District,Old Saybrook Senior High School,2007-08,121,288.3,81,97.5,0,2.5,16.5,33.9,47.1,96.8,2.4,,0,0,99.2,0.8
Writing,108,60,Oxford School District,Oxford High School,2007-08,104,260,57.7,86.5,6.7,6.7,28.8,25,32.7,96.3,0,,0,3.7,100,0
Writing,109,61,Plainfield School District,Plainfield High School,2007-08,234,248.5,47.9,85.5,4.3,10.3,37.6,35,12.8,98.7,0.4,,0,0.4,99.6,0.4
Writing,110,61,Plainville School District,Plainville High School,2007-08,210,261.4,61,90,1.9,8.1,29,34.8,26.2,95.5,0,,0,0.5,95.9,4.1
Writing,111,61,Plymouth School District,Terryville High School,2007-08,128,257,60.9,93,3.1,3.9,32,39.8,21.1,93.4,0,,0,1.5,94.9,5.1
Writing,113,61,Portland School District,Portland High School,2007-08,93,255.9,60.2,88.2,3.2,8.6,28,41.9,18.3,98.9,0,,0,1.1,100,0
Writing,116,61,Putnam School District,Putnam High School,2007-08,89,237.9,32.6,82,5.6,12.4,49.4,30.3,2.2,89,3,,0,2,94,6
Writing,201,61,Regional School District 01,Housatonic Valley Regional High School,2007-08,115,268.1,66.1,92.2,0,7.8,26.1,33,33,95.8,0,,0,4.2,100,0
Writing,204,61,Regional School District 04,Valley Regional High School,2007-08,145,268.5,69.7,94.5,1.4,4.1,24.8,37.9,31.7,97.3,0,,0,0,97.3,2.7
Writing,205,61,Regional School District 05,Amity Regional High School,2007-08,400,287,88,97.8,0.3,2,9.8,42,46,98.5,1,,0.2,0.2,100,0
Writing,206,61,Regional School District 06,Wamogo Regional High School,2007-08,86,255.5,59.3,90.7,4.7,4.7,31.4,41.9,17.4,100,0,,0,0,100,0
Writing,207,61,Regional School District 07,Northwestern Regional High School,2007-08,181,290.9,89.5,98.9,0,1.1,9.4,36.5,53,100,0,,0,0,100,0
Writing,208,61,Regional School District 08,Rham High School,2007-08,229,281.8,79.5,96.9,0,3.1,17.5,37.1,42.4,98.3,0,,0,0,98.3,1.7
Writing,209,61,Regional School District 09,Joel Barlow High School,2007-08,238,293.4,90.8,100,0,0,9.2,37,53.8,98.3,0.8,,0,0,99.2,0.8
Writing,210,61,Regional School District 10,Lewis S. Mills High School,2007-08,214,275.1,74.3,95.8,0.5,3.7,21.5,41.1,33.2,98.6,0.5,,0.5,0.5,100,0
Writing,211,61,Regional School District 11,Parish Hill High School,2007-08,39,247.7,51.3,87.2,2.6,10.3,35.9,41,10.3,100,0,,0,0,100,0
Writing,212,61,Regional School District 12,Shepaug Valley High School,2007-08,91,263.3,65.9,94.5,2.2,3.3,28.6,41.8,24.2,97.8,0,,0,2.2,100,0
Writing,213,61,Regional School District 13,Coginchaug Regional High School,2007-08,155,278.1,80.6,96.8,1.3,1.9,16.1,45.2,35.5,97.5,1.3,,0,0,98.7,1.3
Writing,214,61,Regional School District 14,Nonnewaug High School,2007-08,203,273.4,76.8,95.6,2,2.5,18.7,45.3,31.5,97.1,0,,0,0,97.1,2.9
Writing,215,62,Regional School District 15,Pomperaug Regional High School,2007-08,361,276.6,79.2,97.2,0.3,2.5,18,44.9,34.3,98.1,0.5,,0,0,98.6,1.4
Writing,216,60,Regional School District 16,Woodland Regional High School,2007-08,196,257.2,54.6,88.8,4.6,6.6,34.2,35.2,19.4,92.5,1.4,,0,0,93.9,6.1
Writing,217,61,Regional School District 17,Haddam-Killingworth High School,2007-08,157,284.8,79.6,94.9,1.9,3.2,15.3,31.8,47.8,97.5,0.6,,0,1.9,100,0
Writing,218,61,Regional School District 18,Lyme-Old Lyme High School,2007-08,94,289.9,87.2,96.8,0,3.2,9.6,34,53.2,100,0,,0,0,100,0
Writing,219,61,Regional School District 19,E. O. Smith High School,2007-08,278,279.2,74.5,98.2,0,1.8,23.7,37.1,37.4,96.2,0.3,,0,0.3,96.9,3.1
Writing,118,61,Ridgefield School District,Ridgefield High School,2007-08,433,298.6,92.8,100,0,0,7.2,34.2,58.7,99.1,0.2,,0,0,99.3,0.7
Writing,119,61,Rocky Hill School District,Rocky Hill High School,2007-08,183,273,71,96.2,1.1,2.7,25.1,33.3,37.7,92.9,0.5,,0,0.5,93.9,6.1
Writing,124,61,Seymour School District,Seymour High School,2007-08,197,257,57.4,92.9,3,4.1,35.5,43.1,14.2,93.8,0,,0,1.4,95.2,4.8
Writing,126,61,Shelton School District,Shelton High School,2007-08,418,264.8,65.3,95.7,1.7,2.6,30.4,40.7,24.6,98.6,0.2,,0.2,0.2,99.3,0.7
Writing,128,61,Simsbury School District,Simsbury High School,2007-08,412,299.5,91,99.5,0,0.5,8.5,30.3,60.7,98.8,1,,0,0,99.8,0.2
Writing,129,61,Somers School District,Somers High School,2007-08,137,273.4,78.8,97.1,0,2.9,18.2,48.2,30.7,95.1,1.4,,0,0,96.5,3.5
Writing,132,62,South Windsor School District,South Windsor High School,2007-08,387,267.6,71.3,97.4,0.3,2.3,26.1,47.8,23.5,97.2,1,,0.3,1.3,99.7,0.3
Writing,131,62,Southington School District,Southington High School,2007-08,487,260.4,61.6,91.6,1.6,6.8,30,41.1,20.5,97.4,0.8,,0,0.6,98.8,1.2
Writing,134,61,Stafford School District,Stafford High School,2007-08,118,268.1,66.9,90.7,1.7,7.6,23.7,35.6,31.4,99.2,0,,0,0.8,100,0
Writing,282,60,Stamford Academy,Stamford Academy,2007-08,32,195.4,9.4,34.4,37.5,28.1,25,9.4,0,97,0,,0,3,100,0
Writing,135,61,Stamford School District,Stamford High School,2007-08,396,247.1,46.2,81.6,6.1,12.4,35.4,30.8,15.4,96.1,0,,2.4,0.2,98.8,1.2
Writing,135,64,Stamford School District,The Academy of Information Technology,2007-08,149,251.4,47,96.6,0,3.4,49.7,36.9,10.1,99.3,0,,0,0,99.3,0.7
Writing,135,63,Stamford School District,Westhill High School,2007-08,471,251.3,49,85.8,3.8,10.4,36.7,33.1,15.9,92,1.8,,1.2,0.2,95.1,4.9
Writing,137,61,Stonington School District,Stonington High School,2007-08,197,267.1,64.5,92.9,1.5,5.6,28.4,37.1,27.4,97.5,1,,0,0.5,99,1
Writing,138,62,Stratford School District,Bunnell High School,2007-08,314,265.1,67.8,94.6,0.6,4.8,26.8,44.9,22.9,96.9,0.3,,0,1.2,98.5,1.5
Writing,138,61,Stratford School District,Stratford High School,2007-08,246,250.9,48.4,90.2,1.6,8.1,41.9,35.4,13,96.9,0.8,,0.4,0.8,98.8,1.2
Writing,139,61,Suffield School District,Suffield High School,2007-08,209,269.6,71.3,94.7,1.9,3.3,23.4,41.1,30.1,97.7,0.9,,0,0.5,99.1,0.9
Writing,269,61,The Bridge Academy District,The Bridge Academy,2007-08,43,238,39.5,86,7,7,46.5,37.2,2.3,95.6,0,,0,4.4,100,0
Writing,902,61,The Gilbert School,The Gilbert School,2007-08,123,244.5,39,87.8,3.3,8.9,48.8,28.5,10.6,98.4,0,,0,0.8,99.2,0.8
Writing,140,62,Thomaston School District,Thomaston High School,2007-08,96,273.1,72.9,92.7,1,6.3,19.8,38.5,34.4,98,1,,0,0,99,1
Writing,141,61,Thompson School District,Tourtellotte Memorial High School,2007-08,99,241.3,41.4,80.8,0,19.2,39.4,32.3,9.1,99,0,,0,0,99,1
Writing,142,61,Tolland School District,Tolland High School,2007-08,231,262.1,64.1,92.2,1.3,6.5,28.1,42,22.1,98.3,1.7,,0,0,100,0
Writing,143,61,Torrington School District,Torrington High School,2007-08,289,249,49.5,87.9,2.8,9.3,38.4,38.4,11.1,93.2,0.6,,0.6,2.6,97.1,2.9
Writing,144,61,Trumbull School District,Trumbull High School,2007-08,558,283.9,83.9,98.6,0,1.4,14.7,39.6,44.3,97.7,0.5,,0.4,0.2,98.8,1.2
Writing,347,1,Unified School District #2,Connecticut Children'S Place,2007-08,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,347,67,Unified School District #2,Connecticut Juvenile Training School,2007-08,31,199.4,3.2,51.6,25.8,22.6,48.4,3.2,0,88.6,0,,0,11.4,100,0
Writing,347,65,Unified School District #2,High Meadows,2007-08,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,347,3,Unified School District #2,Riverview Hospital,2007-08,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,146,61,Vernon School District,Rockville High School,2007-08,283,251.6,52.3,86.9,4.6,8.5,34.6,35.3,17,96.9,2.4,,0,0.7,100,0
Writing,148,61,Wallingford School District,Lyman Hall High School,2007-08,282,256.6,56,90.1,3.2,6.7,34,39,17,98.6,0.7,,0.3,0,99.7,0.3
Writing,148,62,Wallingford School District,Mark T. Sheehan High School,2007-08,235,260.7,60,88.9,1.7,9.4,28.9,35.3,24.7,94.8,0,,0,2.4,97.2,2.8
Writing,151,62,Waterbury School District,Crosby High School,2007-08,321,230.7,28.3,77.3,9.7,13.1,48.9,25.9,2.5,94.1,0.9,,1.8,0.9,97.7,2.3
Writing,151,64,Waterbury School District,John F. Kennedy High School,2007-08,313,236.1,35.1,78,7.7,14.4,42.8,27.5,7.7,95.4,0.6,,1.2,1.8,99.1,0.9
Writing,151,60,Waterbury School District,Waterbury Arts Magnet School (High),2007-08,118,251.5,44.9,89.8,1.7,8.5,44.9,33.1,11.9,99.2,0.8,,0,0,100,0
Writing,151,63,Waterbury School District,Wilby High School,2007-08,271,225.8,21,74.9,9.2,15.9,53.9,16.6,4.4,90.9,3.4,,2.3,1,97.7,2.3
Writing,152,61,Waterford School District,Waterford High School,2007-08,233,263.6,63.1,94.4,1.3,4.3,31.3,39.5,23.6,97.5,0.8,,0,0.4,98.7,1.3
Writing,153,61,Watertown School District,Watertown High School,2007-08,224,256.5,59.8,90.2,0.4,9.4,30.4,42,17.9,93.7,0.4,,0,3.3,97.5,2.5
Writing,155,61,West Hartford School District,Conard High School,2007-08,365,269.2,70.1,93.7,1.6,4.7,23.6,39.5,30.7,98.6,0.5,,0.3,0,99.5,0.5
Writing,155,62,West Hartford School District,Hall High School,2007-08,391,271.6,70.6,94.9,1,4.1,24.3,38.4,32.2,96.5,1.5,,1.2,0.2,99.5,0.5
Writing,156,61,West Haven School District,West Haven High School,2007-08,429,251.4,53.8,85.5,6.3,8.2,31.7,37.5,16.3,94.7,0.7,,0.2,2.6,98.2,1.8
Writing,154,61,Westbrook School District,Westbrook High School,2007-08,73,273.8,72.6,91.8,2.7,5.5,19.2,28.8,43.8,100,0,,0,0,100,0
Writing,157,61,Weston School District,Weston High School,2007-08,215,293.9,88.4,99.5,0,0.5,11.2,39.5,48.8,98.6,0.5,,0,0,99.1,0.9
Writing,158,61,Westport School District,Staples High School,2007-08,398,290.9,89.7,98.5,0.3,1.3,8.8,35.9,53.8,96.6,1.2,,0.2,0,98.1,1.9
Writing,159,61,Wethersfield School District,Wethersfield High School,2007-08,302,271.4,71.2,98,0.3,1.7,26.8,42.1,29.1,96.2,1,,0,0,97.1,2.9
Writing,161,61,Wilton School District,Wilton High School,2007-08,309,288.2,87.4,100,0,0,12.6,40.1,47.2,99.7,0,,0,0,99.7,0.3
Writing,162,61,Winchester School District,Joy D. Rice School,2007-08,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,163,61,Windham School District,Windham High School,2007-08,197,228.9,34,67,13.7,19.3,33,26.9,7.1,78.2,3.6,,0,13.5,95.2,4.8
Writing,165,61,Windsor Locks School District,Windsor Locks High School,2007-08,127,256.8,63.8,92.9,3.1,3.9,29.1,48.8,15,87.6,0.7,,0.7,4.8,93.8,6.2
Writing,164,61,Windsor School District,Windsor High School,2007-08,333,249.8,45.6,87.1,4.8,8.1,41.4,29.7,15.9,90.2,0.5,,0.3,7.9,98.9,1.1
Writing,166,61,Wolcott School District,Wolcott High School,2007-08,216,269.8,71.8,95.8,2.3,1.9,24.1,42.6,29.2,97.3,2.3,,0,0,99.5,0.5
Writing,903,61,Woodstock Academy,Woodstock Academy,2007-08,280,268.3,71.1,94.3,0.7,5,23.2,43.6,27.5,99.3,0,,0,0.4,99.6,0.4
Writing,2,61,Ansonia School District,Ansonia High School,2006-07,168,241.2,45.2,70.2,11.3,18.5,25,26.2,19,92.3,2.2,,1.6,2.2,98.4,1.6
Writing,244,90,Area Cooperative Educational Services,A. C. E. S. Special Education Town Campus Learning Center,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,244,61,Area Cooperative Educational Services,Collaborative Alternative Magnet School,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,4,61,Avon School District,Avon High School,2006-07,234,290.3,85,96.6,0.9,2.6,11.5,28.2,56.8,99.2,0,,0,0,99.2,0.8
Writing,7,61,Berlin School District,Berlin High School,2006-07,250,262.4,64.4,91.6,1.6,6.8,27.2,38.4,26,98,0,,0,0.4,98.4,1.6
Writing,9,61,Bethel School District,Bethel High School,2006-07,245,271.6,71.8,91.8,3.7,4.5,20,37.6,34.3,96.8,0.8,,0,0.8,98.4,1.6
Writing,11,61,Bloomfield School District,Bloomfield High School,2006-07,153,218.8,16.3,65.4,9.2,25.5,49,15,1.3,90,2.9,,0,2.4,95.3,4.7
Writing,11,62,Bloomfield School District,The Big Picture High School,2006-07,27,210.7,7.4,51.9,14.8,33.3,44.4,7.4,0,96.4,0,,0,3.6,100,0
Writing,12,61,Bolton School District,Bolton High School,2006-07,63,288.1,77.8,98.4,1.6,0,20.6,27,50.8,92.6,7.4,,0,0,100,0
Writing,14,61,Branford School District,Branford High School,2006-07,264,271.2,71.6,90.9,3.8,5.3,19.3,33.7,37.9,95.3,1.1,,0,0,96.4,3.6
Writing,15,61,Bridgeport School District,Bassick High School,2006-07,328,190,4.9,30.5,38.4,31.1,25.6,4.6,0.3,77.2,0.9,,0.2,1.9,80.2,19.8
Writing,15,90,Bridgeport School District,Bridgeport Learning Center,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,15,62,Bridgeport School District,Central High School,2006-07,533,222.8,24.4,61.7,13.1,25.1,37.3,17.6,6.8,87.2,0.7,,1,1.1,90,10
Writing,15,63,Bridgeport School District,Harding High School,2006-07,306,197.9,6.2,36.9,31,32,30.7,5.2,1,68,0.4,,0.9,5.3,74.7,25.3
Writing,15,92,Bridgeport School District,Park City Academy,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,15,91,Bridgeport School District,The University School,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,17,90,Bristol School District,Alternative Special Education Program (ASEP),2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,17,61,Bristol School District,Bristol Central High School,2006-07,345,244.4,46.7,87,3.8,9.3,40.3,35.9,10.7,97.7,0.6,,0,0.6,98.9,1.1
Writing,17,62,Bristol School District,Bristol Eastern High School,2006-07,286,253.9,55.2,87.1,4.2,8.7,31.8,32.5,22.7,96.3,2,,0.3,1,99.7,0.3
Writing,18,61,Brookfield School District,Brookfield High School,2006-07,254,272.2,78.7,93.7,0.4,5.9,15,44.5,34.3,98.1,1.2,,0,0.4,99.6,0.4
Writing,23,61,Canton School District,Canton High School,2006-07,128,265.4,64.8,85.2,8.6,6.3,20.3,27.3,37.5,98.5,1.5,,0,0,100,0
Writing,241,90,Capitol Region Education Council,John J. Allison Polaris Center,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,241,61,Capitol Region Education Council,Metropolitan Learning Center,2006-07,79,273.5,74.7,96.2,0,3.8,21.5,34.2,40.5,97.5,1.2,,0,0,98.8,1.2
Writing,25,61,Cheshire School District,Cheshire High School,2006-07,385,265.6,66.8,94.5,1,4.4,27.8,36.6,30.1,98.5,0.3,,0,0.3,99,1
Writing,25,90,Cheshire School District,Humiston School,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,27,61,Clinton School District,The Morgan School,2006-07,145,276.3,83.4,96.6,2.1,1.4,13.1,40.7,42.8,91.2,0.6,,0,3.8,95.6,4.4
Writing,28,61,Colchester School District,Bacon Academy,2006-07,242,251,55,86.4,7.9,5.8,31.4,36.4,18.6,96,0.4,,0,2.4,98.8,1.2
Writing,268,61,Common Ground High School District,Common Ground High School,2006-07,44,208,13.6,43.2,27.3,29.5,29.5,9.1,4.5,95.7,0,,0,0,95.7,4.3
Writing,900,15,Connecticut Technical High School System,A. I. Prince Technical High School,2006-07,135,221.5,17.8,68.1,8.9,23,50.4,17,0.7,99.3,0,,0,0.7,100,0
Writing,900,11,Connecticut Technical High School System,Bullard-Havens Technical High School,2006-07,217,238.3,34.6,88.9,1.4,9.7,54.4,30.9,3.7,99.5,0,,0,0,99.5,0.5
Writing,900,19,Connecticut Technical High School System,E. C. Goodwin Technical High School,2006-07,108,216.4,14.8,59.3,17.6,23.1,44.4,13,1.9,98.2,0,,0.9,0.9,100,0
Writing,900,14,Connecticut Technical High School System,Eli Whitney Technical High School,2006-07,162,217.7,17.9,59.9,16,24.1,42,16,1.9,100,0,,0,0,100,0
Writing,900,27,Connecticut Technical High School System,Ella T. Grasso Southeastern Technical High School,2006-07,167,231.5,25.1,77.8,2.4,19.8,52.7,19.8,5.4,99.4,0,,0,0.6,100,0
Writing,900,25,Connecticut Technical High School System,Emmett O'Brien Technical High School,2006-07,126,242.1,35.7,89.7,0,10.3,54,29.4,6.3,100,0,,0,0,100,0
Writing,900,17,Connecticut Technical High School System,H. C. Wilcox Technical High School,2006-07,154,247.1,44.8,86.4,0.6,13,41.6,31.2,13.6,100,0,,0,0,100,0
Writing,900,13,Connecticut Technical High School System,H. H. Ellis Technical High School,2006-07,141,230.7,27.7,74.5,7.1,18.4,46.8,22,5.7,100,0,,0,0,100,0
Writing,900,12,Connecticut Technical High School System,Henry Abbott Technical High School,2006-07,123,220.4,19.5,63.4,15.4,21.1,43.9,14.6,4.9,100,0,,0,0,100,0
Writing,900,16,Connecticut Technical High School System,Howell Cheney Technical High School,2006-07,149,229.4,23.5,75.8,5.4,18.8,52.3,19.5,4,100,0,,0,0,100,0
Writing,900,21,Connecticut Technical High School System,J. M. Wright Technical High School,2006-07,58,215,10.3,56.9,10.3,32.8,46.6,8.6,1.7,100,0,,0,0,100,0
Writing,900,20,Connecticut Technical High School System,Norwich Technical High School,2006-07,90,247.4,44.4,90,1.1,8.9,45.6,31.1,13.3,100,0,,0,0,100,0
Writing,900,22,Connecticut Technical High School System,Oliver Wolcott Technical High School,2006-07,167,242.9,41.9,87.4,0.6,12,45.5,37.7,4.2,100,0,,0,0,100,0
Writing,900,26,Connecticut Technical High School System,Platt Technical High School,2006-07,218,250.3,51.4,90.4,0.5,9.2,39,39.4,11.9,100,0,,0,0,100,0
Writing,900,18,Connecticut Technical High School System,Vinal Technical High School,2006-07,172,235.1,30.8,82.6,2.3,15.1,51.7,25.6,5.2,100,0,,0,0,100,0
Writing,900,23,Connecticut Technical High School System,W. F. Kaynor Technical High School,2006-07,175,249.5,45.1,92.6,0.6,6.9,47.4,32.6,12.6,99.4,0,,0,0.6,100,0
Writing,900,24,Connecticut Technical High School System,Windham Technical High School,2006-07,107,230.3,25.2,81.3,4.7,14,56.1,19.6,5.6,100,0,,0,0,100,0
Writing,32,61,Coventry School District,Coventry High School,2006-07,124,256.2,57.3,91.1,4,4.8,33.9,34.7,22.6,100,0,,0,0,100,0
Writing,33,61,Cromwell School District,Cromwell High School,2006-07,125,266.9,76,95.2,2.4,2.4,19.2,47.2,28.8,96.2,0.8,,0.8,0.8,98.5,1.5
Writing,34,62,Danbury School District,Alternative Center For Excellence,2006-07,24,198.7,8.3,37.5,33.3,29.2,29.2,4.2,4.2,100,0,,0,0,100,0
Writing,34,61,Danbury School District,Danbury High School,2006-07,612,242.1,47.7,73.7,14.4,11.9,26,28.8,19,91.5,0.4,,3.3,3,98.2,1.8
Writing,35,61,Darien School District,Darien High School,2006-07,307,276.1,81.1,95.8,1.6,2.6,14.7,39.7,41.4,96.5,0,,0,0,96.5,3.5
Writing,37,61,Derby School District,Derby High School,2006-07,106,235.1,34,78.3,6.6,15.1,44.3,30.2,3.8,93.8,0,,0.9,1.8,96.5,3.5
Writing,40,61,East Granby School District,East Granby High School,2006-07,58,267.4,81,94.8,3.4,1.7,13.8,48.3,32.8,98.3,1.7,,0,0,100,0
Writing,41,61,East Haddam School District,Nathan Hale-Ray High School,2006-07,108,260.8,56.5,89.8,0.9,9.3,33.3,28.7,27.8,95.6,1.8,,0,1.8,99.1,0.9
Writing,42,61,East Hampton School District,East Hampton High School,2006-07,157,269.9,72.6,96.2,0,3.8,23.6,38.9,33.8,99.4,0,,0,0,99.4,0.6
Writing,43,63,East Hartford School District,Connecticut IB Academy,2006-07,46,259.7,56.5,93.5,0,6.5,37,37,19.6,100,0,,0,0,100,0
Writing,43,62,East Hartford School District,East Hartford High School,2006-07,506,232.5,32.8,72.3,7.9,19.8,39.5,23.1,9.7,96.4,1.7,,0.4,0.8,99.2,0.8
Writing,43,64,East Hartford School District,Stevens Alternate High school,2006-07,49,187.1,2,22.4,44.9,32.7,20.4,2,0,87.5,0,,0,10.7,98.2,1.8
Writing,43,90,East Hartford School District,Woodland School,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,44,61,East Haven School District,East Haven High School,2006-07,259,239.9,38.2,81.1,6.2,12.7,42.9,27.8,10.4,97.7,0,,0.8,0,98.5,1.5
Writing,44,90,East Haven School District,Pathways,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,45,61,East Lyme School District,East Lyme High School,2006-07,321,270.1,76,94.7,1.2,4,18.7,43.9,32.1,98.2,1.2,,0,0,99.4,0.6
Writing,47,61,East Windsor School District,East Windsor High School,2006-07,127,245.7,51.2,81.9,4.7,13.4,30.7,37,14.2,96.2,0.8,,0,0.8,97.7,2.3
Writing,48,61,Ellington School District,Ellington High School,2006-07,195,270.2,70.8,89.7,4.6,5.6,19,31.8,39,97.5,1,,0,0.5,99,1
Writing,49,61,Enfield School District,Enfield High School,2006-07,220,242.6,42.3,83.6,2.7,13.6,41.4,30,12.3,97.8,0,,0,0,97.8,2.2
Writing,49,62,Enfield School District,Enrico Fermi High School,2006-07,300,251.3,53.7,86.3,2,11.7,32.7,36.7,17,98,0.7,,0,0.3,99,1
Writing,272,61,Explorations District,Explorations,2006-07,**,**,**,**,**,**,**,**,**,**,**,,**,**,**,**
Writing,51,60,Fairfield School District,Fairfield Ludlowe High School,2006-07,320,271.7,75.6,94.4,2.2,3.4,18.8,38.1,37.5,97.9,0.3,,0,0.3,98.5,1.5
Writing,51,62,Fairfield School District,Fairfield Warde High School,2006-07,291,269.7,69.1,92.1,3.8,4.1,23,32.3,36.8,97,0,,0.3,1,98.3,1.7
Writing,52,61,Farmington School District,Farmington High School,2006-07,348,274.6,79,97.1,0.3,2.6,18.1,44,35.1,96.4,0.8,,0.3,1.4,98.9,1.1
Writing,54,61,Glastonbury School District,Glastonbury High School,2006-07,510,266.3,70.4,94.3,2,3.7,23.9,41.4,29,97.9,0.4,,0,0,98.3,1.7
Writing,56,61,Granby School District,Granby Memorial High School,2006-07,164,277.7,79.3,94.5,0.6,4.9,15.2,37.8,41.5,100,0,,0,0,100,0
Writing,57,61,Greenwich School District,Greenwich High School,2006-07,664,275.3,76.7,93.5,2.4,4.1,16.9,32.2,44.4,96.8,0.7,,1.2,0.9,99.6,0.4
Writing,58,62,Griswold School District,Griswold High School,2006-07,182,240.7,44.5,83.5,6,10.4,39,37.4,7.1,93.8,0.5,,0,2.6,96.9,3.1
