Test,Grade,District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
Mathematics,3,90,New Canaan School District,2,South School,2010-11,117,288.8,88,94.9
Mathematics,3,90,New Canaan School District,3,West School,2010-11,96,296.6,90.6,99
Mathematics,3,91,New Fairfield School District,2,Meeting House Hill School,2010-11,191,275.8,75.9,93.2
Mathematics,3,92,New Hartford School District,3,Ann Antolini School,2010-11,86,290.4,88.4,96.5
Mathematics,3,93,New Haven School District,15,Augusta Lewis Troup School,2010-11,86,212.1,22.1,51.2
Mathematics,3,93,New Haven School District,2,Barnard Environmental Magnet School,2010-11,44,221.5,20.5,59.1
Mathematics,3,93,New Haven School District,3,Beecher School,2010-11,35,197.2,5.7,34.3
Mathematics,3,93,New Haven School District,18,Benjamin Jepson Magnet School,2010-11,59,235.6,42.4,78
Mathematics,3,93,New Haven School District,43,Bishop Woods School,2010-11,44,246.8,50,79.5
Mathematics,3,93,New Haven School District,48,Celentano School,2010-11,34,233.8,41.2,76.5
Mathematics,3,93,New Haven School District,41,Christopher Columbus Academy,2010-11,59,209.8,23.7,45.8
Mathematics,3,93,New Haven School District,42,Clemente Leadership Academy,2010-11,50,235.7,46,72
Mathematics,3,93,New Haven School District,6,Clinton Avenue School,2010-11,63,230.3,38.1,63.5
Mathematics,3,93,New Haven School District,31,Conte/West Hills Magnet School,2010-11,73,217.8,21.9,58.9
Mathematics,3,93,New Haven School District,9,Davis 21st Century Magnet Elementary School,2010-11,54,248.3,55.6,87
Mathematics,3,93,New Haven School District,46,East Rock Community Magnet School,2010-11,45,237.1,44.4,73.3
Mathematics,3,93,New Haven School District,12,Edgewood School,2010-11,50,261,64,88
Mathematics,3,93,New Haven School District,16,Fair Haven School,2010-11,59,259.9,67.8,86.4
Mathematics,3,93,New Haven School District,7,Hill Central Music Academy,2010-11,50,210.9,18,52
Mathematics,3,93,New Haven School District,13,John C. Daniels,2010-11,45,235.1,48.9,71.1
Mathematics,3,93,New Haven School District,8,John S. Martinez School,2010-11,61,220.8,24.6,65.6
Mathematics,3,93,New Haven School District,21,Katherine Brennan/Clarence Rogers School,2010-11,23,204.3,13,43.5
Mathematics,3,93,New Haven School District,30,King/Robinson Magnet School,2010-11,69,216.4,27.5,52.2
Mathematics,3,93,New Haven School District,20,Lincoln-Bassett School,2010-11,23,244.9,47.8,87
Mathematics,3,93,New Haven School District,19,Mauro-Sheridan Magnet School,2010-11,48,264.4,66.7,89.6
Mathematics,3,93,New Haven School District,49,Microsociety Magnet School,2010-11,22,220.2,36.4,54.5
Mathematics,3,93,New Haven School District,14,Nathan Hale School,2010-11,51,256.2,49,82.4
Mathematics,3,93,New Haven School District,10,Ross/Woodward School,2010-11,56,213.8,28.6,50
Mathematics,3,93,New Haven School District,29,Truman School,2010-11,42,231.9,40.5,76.2
Mathematics,3,93,New Haven School District,32,Wexler/Grant Community School,2010-11,38,226.5,36.8,68.4
Mathematics,3,93,New Haven School District,38,Worthington Hooker School,2010-11,47,282.4,72.3,95.7
Mathematics,3,95,New London School District,2,Harbor School,2010-11,41,216,19.5,58.5
Mathematics,3,95,New London School District,3,Jennings School,2010-11,80,213.6,18.8,52.5
Mathematics,3,95,New London School District,9,Nathan Hale School,2010-11,52,242.8,46.2,78.8
Mathematics,3,95,New London School District,5,Shoreline Academy,2010-11,21,232.6,38.1,66.7
Mathematics,3,95,New London School District,8,Winthrop School,2010-11,40,211,22.5,55
Mathematics,3,96,New Milford School District,5,Hill And Plain School,2010-11,111,265.3,67.6,87.4
Mathematics,3,96,New Milford School District,7,John Pettibone School,2010-11,104,259.9,64.4,88.5
Mathematics,3,96,New Milford School District,8,Northville Elementary School,2010-11,138,259.8,65.2,85.5
Mathematics,3,94,Newington School District,6,Anna Reynolds School,2010-11,78,269.7,75.6,89.7
Mathematics,3,94,Newington School District,2,Elizabeth Green School,2010-11,58,266.1,69,93.1
Mathematics,3,94,Newington School District,8,John Paterson School,2010-11,80,282.7,78.8,93.8
Mathematics,3,94,Newington School District,7,Ruth Chaffee School,2010-11,88,287,79.5,96.6
Mathematics,3,97,Newtown School District,1,Hawley Elementary School,2010-11,85,285,84.7,96.5
Mathematics,3,97,Newtown School District,4,Head O'Meadow Elementary School,2010-11,88,295.9,95.5,100
Mathematics,3,97,Newtown School District,3,Middle Gate Elementary School,2010-11,95,287.6,86.3,97.9
Mathematics,3,97,Newtown School District,2,Sandy Hook Elementary School,2010-11,127,301.4,85.8,96.9
Mathematics,3,98,Norfolk School District,1,Botelle Elementary School,2010-11,**,**,**,**
Mathematics,3,99,North Branford School District,6,Totoket Valley Elementary School,2010-11,155,264.3,63.9,89.7
Mathematics,3,100,North Canaan School District,1,North Canaan Elementary School,2010-11,24,250.8,62.5,87.5
Mathematics,3,101,North Haven School District,8,Clintonville Elementary School,2010-11,79,264.4,68.4,94.9
Mathematics,3,101,North Haven School District,7,Green Acres Elementary School,2010-11,54,268.1,68.5,92.6
Mathematics,3,101,North Haven School District,2,Montowese Elementary School,2010-11,77,259.4,62.3,89.6
Mathematics,3,101,North Haven School District,3,Ridge Road Elementary School,2010-11,56,288,76.8,94.6
Mathematics,3,102,North Stonington School District,1,North Stonington Elementary School,2010-11,51,272.8,74.5,90.2
Mathematics,3,103,Norwalk School District,2,Brookside Elementary School,2010-11,78,249.7,56.4,74.4
Mathematics,3,103,Norwalk School District,3,Columbus Magnet School,2010-11,52,257.2,61.5,80.8
Mathematics,3,103,Norwalk School District,4,Cranbury Elementary School,2010-11,69,291,84.1,95.7
Mathematics,3,103,Norwalk School District,20,Fox Run Elementary School,2010-11,65,261.3,60,87.7
Mathematics,3,103,Norwalk School District,7,Jefferson Magnet School,2010-11,98,266,60.2,87.8
Mathematics,3,103,Norwalk School District,8,Kendall Elementary School,2010-11,83,257.9,63.9,85.5
Mathematics,3,103,Norwalk School District,22,Marvin Elementary School,2010-11,74,239.3,43.2,75.7
Mathematics,3,103,Norwalk School District,21,Naramake Elementary School,2010-11,66,272.9,74.2,87.9
Mathematics,3,103,Norwalk School District,13,Rowayton School,2010-11,74,257.5,70.3,82.4
Mathematics,3,103,Norwalk School District,23,Silvermine Elementary School,2010-11,57,253.5,54.4,84.2
Mathematics,3,103,Norwalk School District,14,Tracey School,2010-11,64,250.4,53.1,76.6
Mathematics,3,103,Norwalk School District,24,Wolfpit School,2010-11,33,276.5,78.8,87.9
Mathematics,3,104,Norwich School District,14,John B. Stanton School,2010-11,71,222.1,40.8,62
Mathematics,3,104,Norwich School District,20,John M. Moriarty School,2010-11,75,232.9,48,68
Mathematics,3,104,Norwich School District,8,Samuel Huntington School,2010-11,49,274,73.5,83.7
Mathematics,3,104,Norwich School District,17,Thomas W. Mahan School,2010-11,35,241.4,51.4,77.1
Mathematics,3,104,Norwich School District,19,Uncas School,2010-11,39,220.8,35.9,66.7
Mathematics,3,104,Norwich School District,18,Veterans' Memorial School,2010-11,49,244.6,51,77.6
Mathematics,3,104,Norwich School District,15,Wequonnoc School,2010-11,40,208.1,25,47.5
Mathematics,3,106,Old Saybrook School District,2,Kathleen E. Goodwin School,2010-11,119,262.4,62.2,94.1
Mathematics,3,107,Orange School District,5,Peck Place School,2010-11,63,269.7,77.8,93.7
Mathematics,3,107,Orange School District,3,Race Brook School,2010-11,63,286,88.9,96.8
Mathematics,3,107,Orange School District,4,Turkey Hill School,2010-11,47,295.3,93.6,100
Mathematics,3,108,Oxford School District,1,Oxford Center School,2010-11,169,269.1,74.6,94.1
Mathematics,3,109,Plainfield School District,1,Moosup Elementary School,2010-11,80,252.7,56.3,86.3
Mathematics,3,109,Plainfield School District,4,Shepard Hill Elementary School,2010-11,99,246.9,47.5,82.8
Mathematics,3,110,Plainville School District,4,Frank T. Wheeler School,2010-11,43,274.9,79.1,90.7
Mathematics,3,110,Plainville School District,2,Linden Street School,2010-11,66,244.5,48.5,81.8
Mathematics,3,110,Plainville School District,5,Louis Toffolon School,2010-11,62,250.2,54.8,83.9
Mathematics,3,111,Plymouth School District,4,Harry S. Fisher Elementary School,2010-11,49,256.2,53.1,89.8
Mathematics,3,111,Plymouth School District,2,Plymouth Center School,2010-11,57,255.1,59.6,86
Mathematics,3,112,Pomfret School District,1,Pomfret Community School,2010-11,57,268,78.9,91.2
Mathematics,3,113,Portland School District,4,Gildersleeve School,2010-11,111,251.6,66.7,88.3
Mathematics,3,114,Preston School District,4,Preston Veterans' Memorial School,2010-11,53,254.3,64.2,81.1
Mathematics,3,116,Putnam School District,3,Putnam Elementary School,2010-11,87,242.9,47.1,80.5
Mathematics,3,117,Redding School District,1,Redding Elementary School,2010-11,119,294.4,89.1,96.6
Mathematics,3,206,Regional School District 06,1,Goshen Center School,2010-11,35,264.8,71.4,97.1
Mathematics,3,206,Regional School District 06,2,James Morris School,2010-11,30,250.7,60,80
Mathematics,3,206,Regional School District 06,3,Warren Elementary School,2010-11,**,**,**,**
Mathematics,3,210,Regional School District 10,3,Harwinton Consolidated School,2010-11,67,273.8,77.6,97
Mathematics,3,210,Regional School District 10,2,Lake Garda Elementary School,2010-11,102,275.5,71.6,92.2
Mathematics,3,212,Regional School District 12,2,Booth Free School,2010-11,**,**,**,**
Mathematics,3,212,Regional School District 12,1,The Burnham School,2010-11,**,**,**,**
Mathematics,3,212,Regional School District 12,4,Washington Primary School,2010-11,25,291.1,92,92
Mathematics,3,213,Regional School District 13,2,Francis E. Korn School,2010-11,90,262.9,70,90
Mathematics,3,213,Regional School District 13,5,John Lyman School,2010-11,69,265.1,68.1,94.2
Mathematics,3,214,Regional School District 14,2,Mitchell Elementary School,2010-11,105,273.2,73.3,93.3
Mathematics,3,215,Regional School District 15,4,Gainfield Elementary School,2010-11,64,274.7,79.7,92.2
Mathematics,3,215,Regional School District 15,7,Long Meadow Elementary School,2010-11,103,285.3,85.4,97.1
Mathematics,3,215,Regional School District 15,6,Middlebury Elementary School,2010-11,82,273,79.3,91.5
Mathematics,3,215,Regional School District 15,5,Pomperaug School,2010-11,90,278.6,80,93.3
Mathematics,3,216,Regional School District 16,3,Algonquin School,2010-11,99,271.4,75.8,90.9
Mathematics,3,216,Regional School District 16,1,Laurel Ledge School,2010-11,89,258.3,70.8,88.8
Mathematics,3,217,Regional School District 17,2,Burr District Elementary School,2010-11,59,290.8,89.8,98.3
Mathematics,3,217,Regional School District 17,1,Haddam Elementary School,2010-11,51,278.9,80.4,94.1
Mathematics,3,217,Regional School District 17,3,Killingworth Elementary School,2010-11,91,275.6,75.8,96.7
Mathematics,3,218,Regional School District 18,3,Center School,2010-11,93,286.8,89.2,98.9
Mathematics,3,218,Regional School District 18,1,Lyme Consolidated School,2010-11,25,279.8,88,96
Mathematics,3,118,Ridgefield School District,8,Barlow Mountain Elementary School,2010-11,47,293.5,93.6,100
Mathematics,3,118,Ridgefield School District,6,Branchville Elementary School,2010-11,63,288.9,87.3,100
Mathematics,3,118,Ridgefield School District,4,Farmingville Elementary School,2010-11,59,285.8,83.1,96.6
Mathematics,3,118,Ridgefield School District,3,Ridgebury Elementary School,2010-11,82,280.6,82.9,97.6
Mathematics,3,118,Ridgefield School District,5,Scotland Elementary School,2010-11,64,292.3,89.1,96.9
Mathematics,3,118,Ridgefield School District,2,Veterans Park Elementary School,2010-11,55,292,89.1,94.5
Mathematics,3,119,Rocky Hill School District,4,Myrtle H. Stevens School,2010-11,89,264.8,69.7,89.9
Mathematics,3,119,Rocky Hill School District,5,West Hill School,2010-11,88,276,81.8,93.2
Mathematics,3,121,Salem School District,1,Salem Elementary School,2010-11,42,263.3,61.9,85.7
Mathematics,3,122,Salisbury School District,1,Salisbury Central School,2010-11,34,287.4,85.3,100
Mathematics,3,123,Scotland School District,1,Scotland Elementary School,2010-11,**,**,**,**
Mathematics,3,124,Seymour School District,3,Anna L. Lopresti School,2010-11,50,269.2,64,88
Mathematics,3,124,Seymour School District,1,Bungay School,2010-11,88,263.2,70.5,89.8
Mathematics,3,124,Seymour School District,4,Paul Chatfield School,2010-11,41,254.1,65.9,85.4
Mathematics,3,125,Sharon School District,1,Sharon Center School,2010-11,**,**,**,**
Mathematics,3,126,Shelton School District,10,Booth Hill School,2010-11,82,269.8,70.7,92.7
Mathematics,3,126,Shelton School District,5,Elizabeth Shelton School,2010-11,100,253.9,59,81
Mathematics,3,126,Shelton School District,8,Long Hill School,2010-11,81,263.3,65.4,88.9
Mathematics,3,126,Shelton School District,9,Mohegan School,2010-11,97,262.8,70.1,85.6
Mathematics,3,126,Shelton School District,6,Sunnyside School,2010-11,62,259.3,62.9,88.7
Mathematics,3,127,Sherman School District,1,Sherman School,2010-11,36,266.3,66.7,88.9
Mathematics,3,270,Side By Side Community School District,1,Side By Side Community School,2010-11,23,247.2,47.8,73.9
Mathematics,3,128,Simsbury School District,1,Central School,2010-11,58,278.1,77.6,91.4
Mathematics,3,128,Simsbury School District,6,Latimer Lane School,2010-11,75,286.8,88,96
Mathematics,3,128,Simsbury School District,7,Squadron Line School,2010-11,98,284.6,87.8,96.9
Mathematics,3,128,Simsbury School District,3,Tariffville School,2010-11,30,300.2,90,96.7
Mathematics,3,128,Simsbury School District,4,Tootin' Hills School,2010-11,74,303.5,90.5,97.3
Mathematics,3,129,Somers School District,4,Somers Elementary School,2010-11,106,257.2,59.4,89.6
Mathematics,3,132,South Windsor School District,7,Eli Terry School,2010-11,63,279.3,81,95.2
Mathematics,3,132,South Windsor School District,6,Orchard Hill School,2010-11,81,267,74.1,91.4
Mathematics,3,132,South Windsor School District,1,Philip R. Smith School,2010-11,58,242.2,53.4,81
Mathematics,3,132,South Windsor School District,2,Pleasant Valley School,2010-11,66,270.8,78.8,92.4
Mathematics,3,132,South Windsor School District,4,Wapping Elementary School,2010-11,53,277.5,81.1,90.6
Mathematics,3,131,Southington School District,15,Derynoski Elementary School,2010-11,114,270.4,74.6,94.7
Mathematics,3,131,Southington School District,13,Flanders School,2010-11,48,275.7,77.1,93.8
Mathematics,3,131,Southington School District,2,Hatton School,2010-11,47,284.7,83,93.6
Mathematics,3,131,Southington School District,6,Plantsville School at North Center,2010-11,50,292.5,96,100
Mathematics,3,131,Southington School District,7,South End School,2010-11,31,305.6,93.5,96.8
Mathematics,3,131,Southington School District,8,Strong School,2010-11,76,290.3,90.8,96.1
Mathematics,3,131,Southington School District,9,Thalberg School,2010-11,80,293.6,88.8,96.3
Mathematics,3,131,Southington School District,14,Urbin T. Kelley School,2010-11,69,280.1,84.1,97.1
Mathematics,3,133,Sprague School District,1,Sayles School,2010-11,39,258.1,61.5,92.3
Mathematics,3,134,Stafford School District,6,Stafford Elementary School,2010-11,128,257,65.6,89.8
Mathematics,3,135,Stamford School District,20,Davenport Ridge School,2010-11,84,243.4,56,73.8
Mathematics,3,135,Stamford School District,22,Hart School,2010-11,71,241.9,45.1,76.1
Mathematics,3,135,Stamford School District,12,Julia A. Stark School,2010-11,83,246.2,56.6,77.1
Mathematics,3,135,Stamford School District,5,K. T. Murphy School,2010-11,68,254.3,55.9,80.9
Mathematics,3,135,Stamford School District,6,Newfield School,2010-11,99,266,66.7,84.8
Mathematics,3,135,Stamford School District,18,Northeast School,2010-11,110,253,54.5,78.2
Mathematics,3,135,Stamford School District,8,Rogers International School,2010-11,89,267.3,71.9,85.4
Mathematics,3,135,Stamford School District,9,Roxbury School,2010-11,95,236.4,47.4,69.5
Mathematics,3,135,Stamford School District,11,Springdale School,2010-11,85,261.2,63.5,80
Mathematics,3,135,Stamford School District,21,Stillmeadow School,2010-11,76,257.9,59.2,88.2
Mathematics,3,135,Stamford School District,19,Toquam Magnet School,2010-11,111,263.4,67.6,84.7
Mathematics,3,135,Stamford School District,14,Westover School,2010-11,137,265.8,62,84.7
Mathematics,3,136,Sterling School District,3,Sterling Community School,2010-11,51,258.3,62.7,92.2
Mathematics,3,137,Stonington School District,5,Deans Mill School,2010-11,106,274.4,76.4,95.3
Mathematics,3,137,Stonington School District,4,West Broad Street School,2010-11,69,256.6,60.9,89.9
Mathematics,3,138,Stratford School District,3,Chapel School,2010-11,85,246.8,48.2,77.6
Mathematics,3,138,Stratford School District,13,Eli Whitney School,2010-11,78,261.7,66.7,88.5
Mathematics,3,138,Stratford School District,4,Franklin School,2010-11,41,246.7,48.8,92.7
Mathematics,3,138,Stratford School District,8,Lordship School,2010-11,28,236.6,39.3,78.6
Mathematics,3,138,Stratford School District,9,Nichols School,2010-11,44,256.6,75,90.9
Mathematics,3,138,Stratford School District,10,Second Hill Lane School,2010-11,87,254.9,58.6,81.6
Mathematics,3,138,Stratford School District,15,Stratford Academy - Johnson House,2010-11,91,275.5,75.8,94.5
Mathematics,3,138,Stratford School District,14,Wilcoxson School,2010-11,56,247.9,53.6,87.5
Mathematics,3,139,Suffield School District,3,McAlister Intermediate School,2010-11,164,274.3,76.8,92.1
